"MacroTrends Data Download"
"SHEL - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2017-09-07,39.2028,39.3894,39.1958,39.3687,2808406
2017-09-08,39.3134,39.3687,39.0023,39.0991,1790398
2017-09-11,39.1336,39.4102,39.0922,39.3065,2097245
2017-09-12,39.1613,39.4863,39.1544,39.3342,2240369
2017-09-13,39.6245,39.7905,39.4931,39.7144,3374063
2017-09-14,39.7974,40.0325,39.7075,39.9564,2544847
2017-09-15,39.7559,39.8942,39.6553,39.8389,2358953
2017-09-18,39.6799,39.8666,39.6038,39.7283,2447923
2017-09-19,40.0809,40.2053,39.9872,40.1984,1786100
2017-09-20,40.2123,40.7239,40.2053,40.6755,3515838
2017-09-21,40.71,40.9831,40.634,40.7999,2653777
2017-09-22,40.9451,41.201,40.9313,41.1249,1630676
2017-09-25,41.1871,41.4913,41.1802,41.3945,2162772
2017-09-26,41.4291,41.5847,41.3223,41.5674,3067058
2017-09-27,41.2493,41.4948,41.1491,41.4844,5512337
2017-09-28,41.7541,41.9408,41.6193,41.7403,3927300
2017-09-29,41.8093,41.9131,41.6572,41.8854,1788195
2017-10-02,41.6158,41.8785,41.5327,41.8647,1391659
2017-10-03,41.8993,42.2312,41.8854,42.1067,1971862
2017-10-04,42.0099,42.1067,41.8509,42.1067,3002126
2017-10-05,42.1344,42.2623,41.9961,42.1966,2581483
2017-10-06,41.7886,41.8024,41.519,41.5881,1837270
2017-10-09,41.7749,41.8923,41.7057,41.7956,1102248
2017-10-10,42.1482,42.2381,42.0514,42.2035,1929811
2017-10-11,42.3003,42.3626,42.1275,42.3349,1994965
2017-10-12,42.0653,42.1137,41.9408,41.9892,1456337
2017-10-13,42.3832,42.4662,42.1136,42.1205,1881924
2017-10-16,42.3418,42.3764,42.086,42.086,1806453
2017-10-17,42.162,42.1689,41.8232,41.9684,1964768
2017-10-18,42.0514,42.1482,41.7818,41.8509,2395593
2017-10-19,42.0791,42.3833,42.0445,42.1966,2452986
2017-10-20,42.162,42.2795,42.1205,42.2242,1685413
2017-10-23,42.2589,42.4732,42.1793,42.1828,3204902
2017-10-24,42.5769,42.7566,42.3798,42.4455,3283804
2017-10-25,42.6598,42.6736,42.0929,42.2104,4745224
2017-10-26,42.2726,42.2796,41.9753,42.1067,1924581
2017-10-27,42.0375,42.442,41.9131,42.3625,3840356
2017-10-30,42.6875,43.0263,42.6356,42.9986,5546784
2017-10-31,43.372,43.7488,43.2268,43.5794,6384097
2017-11-01,43.5033,43.6762,43.3097,43.5863,4046945
2017-11-02,43.5103,44.416,43.5103,44.4022,5669594
2017-11-03,44.3538,44.4022,43.9804,44.3192,2587835
2017-11-06,44.4229,45.5153,44.4022,45.301,6462293
2017-11-07,45.1627,45.1696,44.5888,44.6234,6162050
2017-11-08,44.6995,44.8247,44.416,44.4921,3583138
2017-11-09,44.658,44.6994,44.3399,44.4367,4461902
2017-11-10,44.4782,44.5128,44.015,44.1809,6387179
2017-11-13,44.1048,44.3399,44.015,44.1809,2123893
2017-11-14,44.3192,44.3331,43.995,44.1118,2026233
2017-11-15,43.614,43.8214,43.569,43.6693,3009977
2017-11-16,43.543,43.5921,43.1352,43.2061,3101803
2017-11-17,43.4166,43.564,43.2341,43.4447,1759954
2017-11-20,43.5851,43.6132,43.2763,43.3184,1896771
2017-11-21,43.6482,43.7149,43.1324,43.1499,2357548
2017-11-22,43.571,43.7535,43.5113,43.6201,2257053
2017-11-24,43.7886,43.9711,43.7676,43.8237,1435069
2017-11-27,43.7254,43.7675,43.3078,43.4096,3306408
2017-11-28,45.0098,45.1993,44.729,44.8694,4292291
2017-11-29,44.7922,45.0379,44.5115,44.701,1875793
2017-11-30,45.0098,45.2344,44.6133,45.0028,2757900
2017-12-01,44.8133,45.2625,44.7993,45.0379,2577310
2017-12-04,44.9888,45.2485,44.8905,45.0239,2826212
2017-12-05,45.0239,45.1081,44.7993,44.9116,1654767
2017-12-06,44.6659,44.8132,44.4693,44.5676,1745945
2017-12-07,44.3361,44.6309,44.2869,44.4203,2057398
2017-12-08,44.4203,44.5817,44.2869,44.5396,1974045
2017-12-11,44.7923,45.0309,44.7712,44.8765,1886668
2017-12-12,45.4239,45.4765,45.2274,45.2695,3343487
2017-12-13,45.445,45.6415,45.2204,45.5994,2960249
2017-12-14,45.3888,45.5994,45.2765,45.3046,1702815
2017-12-15,45.5292,45.6134,45.2765,45.4099,2976830
2017-12-18,45.6204,45.852,45.5151,45.5151,3792072
2017-12-19,45.5221,45.5642,45.3396,45.5502,1945931
2017-12-20,45.5081,45.7081,45.287,45.6906,2069487
2017-12-21,45.7608,46.4697,45.7046,46.4486,2276238
2017-12-22,46.1117,46.3363,46.0836,46.1468,1983905
2017-12-26,46.21,46.7083,46.1468,46.7013,1013336
2017-12-27,46.5679,46.6521,46.4556,46.4837,2266816
2017-12-28,46.589,46.7644,46.4907,46.6732,1174012
2017-12-29,46.7504,46.968,46.7223,46.8206,1113711
2018-01-02,47.0242,47.7892,46.961,47.7541,2435890
2018-01-03,47.6699,48.2103,47.6699,48.1401,2444779
2018-01-04,48.1611,48.4769,48.1471,48.3506,1852112
2018-01-05,48.2804,48.505,48.1313,48.4559,1798451
2018-01-08,48.2874,48.4839,48.2102,48.4699,1924360
2018-01-09,48.3927,48.4489,48.1611,48.2664,1343684
2018-01-10,48.4489,48.6524,48.3647,48.4559,1619193
2018-01-11,48.6875,49.1437,48.6595,49.0174,1917516
2018-01-12,49.4595,49.7894,49.3543,49.7473,2048012
2018-01-16,49.5017,49.5859,49.0876,49.1157,2264856
2018-01-17,49.0736,49.5298,48.7367,49.2701,1576168
2018-01-18,49.2069,49.3333,49.0806,49.1578,1674083
2018-01-19,49.1016,49.249,48.856,49.0104,1409819
2018-01-22,49.3472,49.8736,49.2911,49.8596,1395813
2018-01-23,49.8175,49.9474,49.6491,49.8456,1359364
2018-01-24,50.2807,50.3579,49.7894,50.0912,1973286
2018-01-25,50.8212,50.8352,50.0211,50.0632,2021929
2018-01-26,50.2386,50.393,50.028,50.1263,1365387
2018-01-29,50.0281,50.1474,49.6771,49.7052,1437029
2018-01-30,49.8877,49.8877,49.1718,49.1788,3220943
2018-01-31,49.4385,49.4876,49.0735,49.2981,2150938
2018-02-01,48.3576,48.9121,48.1331,48.7577,2859477
2018-02-02,48.47,48.47,47.1364,47.2347,2494423
2018-02-05,46.9048,47.0803,44.7852,45.2976,4863549
2018-02-06,45.1151,46.2872,44.9537,46.1328,4972854
2018-02-07,45.831,46.3433,45.335,45.3818,3206694
2018-02-08,45.6414,45.7958,44.357,44.3781,3680305
2018-02-09,44.2589,44.5957,42.8236,44.2378,4160010
2018-02-12,44.8273,45.2807,44.6449,45.08,2674681
2018-02-13,45.2274,45.4143,45.0765,45.2134,1887278
2018-02-14,44.6729,46.0766,44.5746,46.0064,3181095
2018-02-15,46.0563,46.1489,45.2873,46.0919,2696426
2018-02-16,45.4867,45.921,45.4155,45.4938,2469896
2018-02-20,45.5293,45.6304,44.9241,45.0736,3356497
2018-02-21,45.2019,45.4012,44.4115,44.4257,2933159
2018-02-22,44.7461,45.4154,44.568,45.038,3064015
2018-02-23,45.2659,45.5578,45.1306,45.5222,2324257
2018-02-26,45.6647,45.8925,45.4297,45.7786,1952312
2018-02-27,45.8925,46.0634,45.5151,45.5222,4450626
2018-02-28,46.099,46.1916,44.974,45.0523,3903512
2018-03-01,44.9668,45.3976,44.5111,44.9668,3672794
2018-03-02,44.5111,44.9597,44.2441,44.9241,2543289
2018-03-05,44.4043,45.3655,44.403,45.2801,1856326
2018-03-06,45.686,46.042,45.5436,45.6504,1753114
2018-03-07,45.3015,45.5864,44.8351,45.152,1929222
2018-03-08,45.1448,45.1876,44.8058,44.9597,1760527
2018-03-09,44.8457,45.1412,44.8173,45.038,3048546
2018-03-12,44.796,45.0879,44.7248,44.9811,2021996
2018-03-13,45.2801,45.4866,44.5254,44.6108,2144622
2018-03-14,44.6892,44.739,44.1978,44.2904,3223080
2018-03-15,44.0198,44.3331,43.8944,44.0696,2242604
2018-03-16,44.0127,44.4613,43.9842,44.269,2553368
2018-03-19,44.1266,44.1266,43.6495,43.9699,1984742
2018-03-20,43.9771,44.4613,43.9771,44.2975,3349407
2018-03-21,44.3046,45.3941,44.2334,45.2018,4303750
2018-03-22,44.9312,44.9383,44.39,44.4114,2150581
2018-03-23,44.7674,45.1057,44.4185,44.4399,2733273
2018-03-26,45.5935,45.743,45.0452,45.7003,2455474
2018-03-27,46.2272,46.3767,45.4439,45.6219,3161596
2018-03-28,45.3086,45.5579,44.9099,44.917,3734527
2018-03-29,45.2161,45.5792,45.1021,45.4368,2764165
2018-04-02,45.3727,45.4154,44.3829,44.5396,2517152
2018-04-03,45.3513,45.5365,44.9241,45.4795,4029377
2018-04-04,45.3015,45.8782,45.1448,45.7928,2747362
2018-04-05,46.391,47.2241,46.3411,47.0888,3227713
2018-04-06,47.2454,47.4377,46.569,46.8538,2169825
2018-04-09,47.3665,47.6015,47.1796,47.3736,2574320
2018-04-10,47.9646,48.8262,47.9504,48.6197,3567846
2018-04-11,48.7337,49.0399,48.577,48.7764,2677267
2018-04-12,48.634,48.7123,48.2495,48.5699,2633640
2018-04-13,48.4346,48.7443,48.3847,48.5414,3095499
2018-04-16,48.7123,48.812,48.4311,48.4631,2622918
2018-04-17,48.9116,49.0754,48.7336,48.9686,3485781
2018-04-18,49.7092,50.2896,49.6523,50.1151,3015971
2018-04-19,50.3429,50.7915,50.3073,50.5423,2471424
2018-04-20,50.0652,50.3999,49.8587,50.3073,2194331
2018-04-23,50.2859,50.6704,50.1862,50.6277,2255712
2018-04-24,50.7773,51.0479,50.4403,50.6135,2264417
2018-04-25,50.3002,50.7559,50.0581,50.642,2078185
2018-04-26,49.6807,50.1792,49.453,50.0581,2874393
2018-04-27,49.7875,49.9655,49.5063,49.6736,2078877
2018-04-30,49.4885,50.0439,49.4244,49.7733,2171990
2018-05-01,49.6522,49.6522,48.9722,49.168,1815565
2018-05-02,49.4244,49.6309,49.1894,49.2606,2197642
2018-05-03,49.3461,49.6309,49.0256,49.5668,2121483
2018-05-04,49.4314,50.0296,49.403,49.7305,2551998
2018-05-07,49.9655,50.3287,49.5774,49.6522,2278861
2018-05-08,49.6807,49.9584,49.054,49.8658,2738785
2018-05-09,50.3856,51.2544,50.3856,51.0621,2929439
2018-05-10,51.3435,51.4445,51.0296,51.2497,2800375
2018-05-11,51.7332,52.1661,51.6502,51.9424,2294508
2018-05-14,52.0001,52.2526,51.9063,52.0506,1702258
2018-05-15,52.029,52.6711,51.9568,52.4186,2472353
2018-05-16,52.2598,52.3248,52.0001,52.2526,1797236
2018-05-17,52.5917,53.1834,52.5845,52.9092,2360385
2018-05-18,52.8875,52.938,52.3825,52.4041,2983259
2018-05-21,52.8659,53.288,52.8403,53.1329,3182509
2018-05-22,52.9958,53.2411,52.3608,52.433,2195568
2018-05-23,51.1703,51.3074,50.7374,51.1559,3674346
2018-05-24,50.6725,50.7231,50.1025,50.3045,3838040
2018-05-25,49.2077,49.2294,48.7893,49.1861,2934356
2018-05-29,48.746,49.2077,48.422,48.5728,3086036
2018-05-30,49.6767,50.2648,49.3619,50.1818,3274215
2018-05-31,50.1674,50.3586,49.8572,50.2035,2337820
2018-06-01,50.4055,50.5426,50.2179,50.2901,2567337
2018-06-04,50.6076,50.7519,49.9799,50.0015,2442790
2018-06-05,49.785,50.1386,49.6335,49.6407,4130060
2018-06-06,50.052,50.1241,49.7237,49.8788,4275919
2018-06-07,50.7014,51.0225,50.4561,50.5715,6563145
2018-06-08,50.7518,50.8456,50.1529,50.4632,2462209
2018-06-11,50.5787,50.9755,50.4488,50.7879,2510156
2018-06-12,50.2901,50.3774,49.518,49.684,3653856
2018-06-13,49.7417,49.785,49.2764,49.4387,3021836
2018-06-14,50.1169,50.4056,49.8428,49.9077,2237383
2018-06-15,49.0779,49.15,48.3203,48.5151,3265408
2018-06-18,48.5584,49.0058,48.5015,48.7749,2046348
2018-06-19,48.4502,48.8181,48.2337,48.7027,1898480
2018-06-20,48.9048,48.9481,48.2626,48.3853,2042289
2018-06-21,48.1111,48.2915,47.8766,47.9307,2048660
2018-06-22,49.6768,50.2289,49.5614,50.0448,4548158
2018-06-25,49.1212,49.215,48.4574,48.5584,2170086
2018-06-26,49.3233,49.4171,48.8615,49.2439,2456561
2018-06-27,50.0232,50.3262,49.7273,49.8572,2354831
2018-06-28,49.5469,50.0772,49.3269,49.9654,1499328
2018-06-29,50.2252,50.5354,49.9402,49.951,1699737
2018-07-02,49.3377,49.4567,49.0418,49.3521,1582513
2018-07-03,49.9581,50.3802,49.5974,49.7056,1177485
2018-07-05,50.1963,50.254,49.7201,49.8355,1377699
2018-07-06,49.785,50.236,49.6587,50.1169,1221463
2018-07-09,50.8024,51.1054,50.7014,51.091,1851260
2018-07-10,51.5311,51.8414,51.4301,51.4373,2446528
2018-07-11,50.6652,50.9033,49.7706,49.9798,2798161
2018-07-12,50.2468,50.4704,50.0087,50.1169,2479846
2018-07-13,50.1385,50.6183,50.0519,50.5065,1314155
2018-07-16,49.785,49.8716,49.3593,49.8355,2254761
2018-07-17,49.3305,49.8788,49.3161,49.6191,1851982
2018-07-18,49.1862,49.8356,49.078,49.7129,1616457
2018-07-19,49.8283,50.1602,49.7129,49.9077,1926543
2018-07-20,50.0015,50.4055,49.9726,50.1674,1854166
2018-07-23,50.3911,50.6292,50.052,50.0736,1607027
2018-07-24,50.3838,50.9394,50.3694,50.658,1919268
2018-07-25,50.1457,50.842,50.1241,50.7518,2009828
2018-07-26,48.5512,49.1068,48.5295,48.8903,4699636
2018-07-27,49.2078,49.4639,48.9444,49.0851,2434395
2018-07-30,49.4315,49.5036,49.1862,49.2439,1496351
2018-07-31,49.9293,50.0158,49.2871,49.3304,2058170
2018-08-01,48.9048,48.9192,48.5224,48.7172,2780717
2018-08-02,47.6926,47.9235,47.3968,47.7215,2495007
2018-08-03,47.4905,47.909,47.4545,47.8513,1956322
2018-08-06,47.7647,47.9307,47.505,47.7575,2194227
2018-08-07,48.7171,48.7243,48.2121,48.2698,3002093
2018-08-08,48.6378,48.6378,48.1471,48.5079,2201463
2018-08-09,48.4054,48.5372,48.0615,48.0981,1519897
2018-08-10,47.3078,47.4981,47.1322,47.4688,2580223
2018-08-13,47.3151,47.4103,46.8468,46.92,1705039
2018-08-14,47.0371,47.1067,46.503,46.6054,2312070
2018-08-15,45.998,45.998,45.0833,45.537,3168544
2018-08-16,46.2468,46.276,45.9248,46.0053,2022978
2018-08-17,45.9322,46.3711,45.7492,46.2395,2238925
2018-08-20,46.5249,46.781,46.4444,46.7444,1397106
2018-08-21,47.0371,47.2639,46.9859,47.0371,2106244
2018-08-22,47.6371,47.864,47.5493,47.5859,1763046
2018-08-23,47.9225,47.9517,47.4322,47.4761,2087735
2018-08-24,48.2371,48.3396,47.9079,48.0103,2328836
2018-08-27,48.3323,48.4128,48.2042,48.3323,1887517
2018-08-28,48.4714,48.5738,48.0982,48.1128,1383325
2018-08-29,48.1494,48.5665,48.0469,48.4933,1492515
2018-08-30,48.4055,48.5921,48.2738,48.5299,1395975
2018-08-31,47.9884,48.0104,47.4323,47.7323,1748159
2018-09-04,47.9079,47.9884,47.5713,47.7542,1202089
2018-09-05,47.5639,47.6225,47.1761,47.5566,1853153
2018-09-06,47.1322,47.2858,46.3712,46.598,2044056
2018-09-07,45.8809,46.3712,45.7053,46.3639,1955376
2018-09-10,46.1956,46.4224,46.0492,46.0712,1975993
2018-09-11,46.0493,46.8944,45.9834,46.7737,1589917
2018-09-12,47.2053,47.5054,47.0618,47.1029,1936605
2018-09-13,47.425,47.4872,47.1323,47.3591,1892965
2018-09-14,47.4249,47.5127,47.1029,47.1834,1359666
2018-09-17,47.6006,47.9225,47.3152,47.403,2552036
2018-09-18,48.0835,48.4823,48.0688,48.3103,2293835
2018-09-19,48.2738,48.625,48.2372,48.486,2087027
2018-09-20,48.9396,49.0494,48.4932,48.8957,1942849
2018-09-21,49.1664,49.4518,48.9908,49.2323,1857261
2018-09-24,50.0885,50.3739,49.8324,49.8836,2058960
2018-09-25,50.9959,51.2886,50.8495,50.93,4253431
2018-09-26,50.5276,50.8569,50.3629,50.4178,3483622
2018-09-27,50.7983,50.8056,50.2568,50.3007,3410798
2018-09-28,49.7739,50.4178,49.7666,49.8617,4479711
2018-10-01,50.447,50.8349,50.286,50.7251,3202513
2018-10-02,50.4398,50.6861,50.1798,50.5422,3341718
2018-10-03,50.7398,50.93,50.4544,50.8422,3077369
2018-10-04,50.6886,50.7215,50.3154,50.6593,4294112
2018-10-05,49.9641,50.147,49.6128,50.0153,5586468
2018-10-08,48.925,49.5616,48.9052,49.525,3701239
2018-10-09,49.43,50.191,49.3275,49.9861,3283908
2018-10-10,50.169,50.1909,48.9177,48.9762,3590048
2018-10-11,48.5226,48.7421,47.4981,47.8713,4111929
2018-10-12,48.3176,48.325,47.3225,47.7542,2707031
2018-10-15,48.3323,48.3909,47.864,47.864,2723446
2018-10-16,47.9518,48.5299,47.8859,48.2957,1691262
2018-10-17,48.1639,48.1786,47.4615,47.6883,2369257
2018-10-18,47.5493,48.0176,47.1578,47.3444,2483932
2018-10-19,48.0908,48.325,47.8567,47.9518,2374682
2018-10-22,47.7908,47.8237,47.3298,47.4908,1535548
2018-10-23,46.5248,46.5468,45.676,46.1809,3840796
2018-10-24,46.2542,46.3347,44.8711,44.8931,3234534
2018-10-25,45.3321,45.6834,45.0358,45.3248,3926931
2018-10-26,44.5418,45.687,44.4247,45.3028,4428672
2018-10-29,45.6614,45.7858,44.293,44.8199,3311640
2018-10-30,45.054,45.8004,44.8491,45.7931,3038886
2018-10-31,46.3932,46.8542,46.1956,46.2395,4266244
2018-11-01,46.4883,46.5761,45.7419,46.1956,2485839
2018-11-02,46.3346,46.5687,45.1857,45.5516,3062246
2018-11-05,46.4736,46.5907,46.0785,46.3858,2148016
2018-11-06,46.4517,46.4663,46.0492,46.4297,2007793
2018-11-07,47.1907,47.2383,46.5761,46.92,2759317
2018-11-08,46.7004,46.7297,45.7345,45.9321,2623521
2018-11-09,45.6467,46.2285,45.5296,46.1004,1915083
2018-11-12,46.2029,46.2494,45.4382,45.4858,2471341
2018-11-13,45.0028,45.376,44.3296,44.432,3554750
2018-11-14,45.2443,45.2735,44.6003,44.8857,2545739
2018-11-15,45.1607,45.8741,44.7891,45.8221,3594154
2018-11-16,45.9112,46.1342,45.6957,46.0896,3239687
2018-11-19,45.8296,45.9454,45.4877,45.837,1919962
2018-11-20,45.1162,45.2574,44.3173,44.5588,3352978
2018-11-21,45.5322,46.1268,45.3836,45.8072,2717346
2018-11-23,43.8974,44.098,43.5109,43.8305,2771372
2018-11-26,44.7669,45.235,44.6665,44.8486,2786169
2018-11-27,44.2764,44.5736,44.1686,44.4027,2587693
2018-11-28,44.6033,45.1569,44.2689,45.1235,2285701
2018-11-29,45.0641,45.2945,44.9415,45.0344,2301912
2018-11-30,45.0715,45.1755,44.7519,44.8857,2036984
2018-12-03,46.0228,46.164,45.617,45.9559,2320687
2018-12-04,46.0821,46.1111,45.0343,45.1012,2052611
2018-12-06,43.6892,43.9865,42.8421,43.9865,4561562
2018-12-07,44.7743,45.183,43.9977,44.0757,3568895
2018-12-10,43.6744,43.8576,42.9387,43.7339,3018005
2018-12-11,44.098,44.1797,43.1839,43.4663,3142347
2018-12-12,44.0757,44.4139,43.7636,43.8305,2232410
2018-12-13,43.7859,44.2095,43.6745,44.0163,2834700
2018-12-14,43.9048,44.0757,43.1914,43.2731,2673106
2018-12-17,43.719,43.7264,42.7381,42.8867,3262441
2018-12-18,42.8941,42.9164,42.203,42.3665,3757729
2018-12-19,43.0055,43.3697,42.0543,42.2847,4594812
2018-12-20,42.6192,42.9945,41.8166,41.9355,5481716
2018-12-21,42.1063,42.6823,41.9651,42.1212,4739133
2018-12-24,42.2178,42.4036,41.2035,41.2146,2723958
2018-12-26,41.1998,42.9239,40.9025,42.8793,3147145
2018-12-27,42.2996,43.0948,41.7646,42.9536,3167333
2018-12-28,43.3994,43.4626,43.0167,43.1839,3049238
2018-12-31,43.3697,43.7189,43.143,43.3028,2082276
2019-01-02,43.0056,44.3098,42.8941,44.098,2911870
2019-01-03,44.1426,44.2652,43.7041,44.0014,2618238
2019-01-04,44.5885,45.0746,44.4844,44.9972,3051694
2019-01-07,44.596,45.1905,44.3953,45.0567,2733721
2019-01-08,45.0121,45.0641,44.6405,44.7817,2329048
2019-01-09,45.0641,45.3923,44.9601,45.3019,2356040
2019-01-10,45.027,45.614,44.9155,45.51,1496768
2019-01-11,45.0195,45.2425,44.804,44.9898,2319669
2019-01-14,44.6777,45.1719,44.648,44.8932,1848576
2019-01-15,44.9601,45.287,44.6925,44.9006,1468754
2019-01-16,44.5885,44.7371,44.4399,44.6108,2135487
2019-01-17,44.202,44.8039,44.1648,44.7222,1460995
2019-01-18,45.3316,45.5545,45.1904,45.3836,2087154
2019-01-22,44.5142,44.6962,44.15,44.3061,2929657
2019-01-23,44.1129,44.1872,43.5333,43.7785,2942405
2019-01-24,43.6967,44.1649,43.6001,43.7264,2032019
2019-01-25,44.1649,44.1798,43.942,43.9717,1706832
2019-01-28,43.3549,43.6075,43.1914,43.5555,1851268
2019-01-29,43.7561,44.046,43.5926,43.7264,2139210
2019-01-30,44.4399,44.4473,44.0412,44.2615,2294867
2019-01-31,46.0227,46.3274,45.7701,45.8741,4184207
2019-02-01,46.268,46.699,46.0636,46.699,2853745
2019-02-04,46.7213,47.1375,46.5727,47.1226,2302244
2019-02-05,47.2192,47.4049,47.1597,47.3232,2196259
2019-02-06,47.0111,47.5435,46.9888,47.4421,2414920
2019-02-07,47.078,47.182,46.4872,46.699,2264233
2019-02-08,46.5207,46.8997,46.2643,46.7436,2150298
2019-02-11,46.3051,46.5578,46.2011,46.424,1472961
2019-02-12,46.9665,47.1486,46.7312,46.9368,1781246
2019-02-13,46.922,47.1003,46.7624,46.8551,2282351
2019-02-14,46.8173,47.1455,46.7494,46.8475,2194578
2019-02-15,46.9682,47.3227,46.8777,47.1945,2519764
2019-02-19,46.9757,47.7301,46.9607,47.6396,1400229
2019-02-20,47.4661,48.0243,47.4661,47.7452,1748042
2019-02-21,47.4511,47.617,46.9305,47.0437,2137554
2019-02-22,47.4812,47.4887,47.1493,47.2775,1257850
2019-02-25,47.2851,47.4284,47.0286,47.187,1336687
2019-02-26,47.2549,47.5944,47.1342,47.1342,1769385
2019-02-27,47.4133,47.4887,47.1417,47.1568,2460094
2019-02-28,47.3002,47.3002,46.8852,46.9305,2021662
2019-03-01,46.9456,47.2172,46.8098,47.0135,1829042
2019-03-04,46.9757,47.1266,46.6136,46.9908,1729664
2019-03-05,46.8399,47.2096,46.8286,47.0587,1393746
2019-03-06,47.1191,47.2172,46.9154,47.0663,1401173
2019-03-07,46.7721,46.8475,46.4251,46.4477,1929779
2019-03-08,45.5801,45.897,45.4896,45.8668,3796758
2019-03-11,45.9498,46.3044,45.9272,46.1912,1906634
2019-03-12,46.0856,46.5081,46.0856,46.2742,2167226
2019-03-13,46.9984,47.5604,46.9305,47.5189,2890955
2019-03-14,47.6095,47.772,47.5265,47.5642,1938042
2019-03-15,47.6547,47.9036,47.5943,47.7452,2183134
2019-03-18,48.062,48.4241,48.0243,48.3487,1930271
2019-03-19,48.7108,48.7712,48.1752,48.2431,2204492
2019-03-20,48.2583,48.8354,48.0583,48.643,1918661
2019-03-21,48.5449,48.5901,48.2431,48.3412,1483720
2019-03-22,48.0092,48.047,47.3303,47.4359,2518237
2019-03-25,47.5491,47.6773,47.1719,47.368,1757527
2019-03-26,47.8433,48.1223,47.6245,47.6773,1865572
2019-03-27,47.4359,47.6019,46.9531,47.2096,2220124
2019-03-28,47.0965,47.3115,47.006,47.2549,1389956
2019-03-29,47.6397,47.6472,47.1531,47.2172,1777289
2019-04-01,47.8433,47.8697,47.6547,47.7377,1740721
2019-04-02,47.8584,47.9942,47.7151,47.9112,1469300
2019-04-03,48.2733,48.4016,47.9942,48.1451,1874545
2019-04-04,48.13,48.2733,47.8659,48.2582,1187943
2019-04-05,48.4242,48.755,48.3261,48.6731,2318671
2019-04-08,49.156,49.2993,49.0127,49.2616,2448440
2019-04-09,49.073,49.0806,48.6883,48.7109,1722339
2019-04-10,48.9372,49.2691,48.8391,49.0428,1890010
2019-04-11,49.0503,49.0843,48.7938,48.9749,1614431
2019-04-12,49.1257,49.171,48.6278,48.658,2365084
2019-04-15,48.8844,48.907,48.4921,48.7184,1848683
2019-04-16,48.6656,48.726,48.4921,48.5072,1282650
2019-04-17,48.8391,48.8843,48.6203,48.7259,1987004
2019-04-18,48.5222,48.5925,48.2995,48.4317,1384691
2019-04-22,48.7033,49.3445,48.7033,49.2163,1125772
2019-04-23,49.2238,49.3294,48.9899,49.0352,1592249
2019-04-24,48.4996,48.4996,47.8509,47.8735,2134153
2019-04-25,48.0017,48.2356,47.8961,47.9942,1542034
2019-04-26,47.7754,47.7754,47.2511,47.5717,2198348
2019-04-29,47.3227,47.6559,47.2171,47.6245,1156312
2019-04-30,48.0545,48.1451,47.8056,47.9263,2016631
2019-05-01,47.9036,47.9112,47.3001,47.3152,1767201
2019-05-02,48.5524,48.6354,48.0394,48.0545,2445120
2019-05-03,48.8843,48.9296,48.4645,48.4996,1769667
2019-05-06,47.9489,48.5599,47.8968,48.3638,2016764
2019-05-07,47.2096,47.2624,46.6288,46.9456,3957128
2019-05-08,47.2172,47.6321,47.1039,47.3077,2706129
2019-05-09,47.2548,47.7527,47.187,47.6245,1578318
2019-05-10,47.4963,48.0093,47.3832,47.9414,1483406
2019-05-13,48.2582,48.4241,47.6523,47.8131,1757810
2019-05-14,48.2129,48.6505,48.1677,48.3638,1455687
2019-05-15,48.3185,48.9749,48.228,48.9296,2077339
2019-05-16,49.1363,49.4195,49.0521,49.1899,1528051
2019-05-17,49.3047,49.4884,49.1133,49.1975,1743922
2019-05-20,49.3353,49.5267,49.1057,49.32,1429441
2019-05-21,49.5649,49.6951,49.3217,49.3506,2232831
2019-05-22,49.3353,49.4501,48.765,48.7765,2180285
2019-05-23,48.0723,48.0723,47.59,47.812,2555356
2019-05-24,48.3249,48.4933,48.0646,48.455,1450115
2019-05-28,48.478,48.6004,47.8733,47.8886,1402705
2019-05-29,47.3374,47.7585,47.2915,47.7355,1819366
2019-05-30,47.789,47.8579,47.4905,47.6742,2015547
2019-05-31,47.2686,47.7049,47.2073,47.3145,1956536
2019-06-03,47.7431,47.9575,47.4944,47.7508,1769274
2019-06-04,47.5288,47.835,47.3144,47.8273,2606012
2019-06-05,48.3555,48.3632,47.6513,48.0417,2673883
2019-06-06,48.3249,48.7919,48.3249,48.7,1996236
2019-06-07,49.0062,49.4884,48.9373,49.3583,1781529
2019-06-10,49.3583,49.4808,49.1593,49.2052,1287175
2019-06-11,49.764,49.787,49.366,49.3813,1797324
2019-06-12,49.0674,49.1438,48.5163,48.6005,1527845
2019-06-13,48.9373,48.9679,48.6107,48.7995,1284479
2019-06-14,48.5775,48.6846,48.4626,48.5545,1006694
2019-06-17,48.1411,48.5392,48.0646,48.1641,1477451
2019-06-18,48.7612,49.0215,48.6861,48.9296,1433575
